doc_id,dataset,split,img_width,img_height,n_tokens,n_boxes,ocr_char_count,ocr_word_count,company_present,date_present,address_present,total_present,company_len,date_len,address_len,total_len,company_in_ocr,date_in_ocr,address_in_ocr,total_in_ocr,exact_total_matches,n_amount_like_tokens,n_date_like_tokens,has_total_anchor,has_date_anchor,has_cash_anchor,token_box_ratio,amount_token_ratio,date_token_ratio,avg_token_len,avg_words_per_token,anchors_present_count,fields_present_count,all_fields_present,any_field_missing,ocr_is_empty,aspect_ratio,company_hard,date_hard,address_hard,total_hard,low_ocr_support,proxy_risk_score,proxy_verify,proxy_high_risk
X51005685357(2),SROIE,train,623.0,1535.0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,0,0,0,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0,False,True,True,0.4058631921824104,True,True,True,True,True,5,True,True
X51005685357,SROIE,train,623.0,1535.0,46,46,643,109,True,True,True,True,18,8,59,5,True,True,True,True,2,10,0,True,False,True,1.0,0.21739130434782608,0.0,13.978260869565217,2.369565217391304,2,4,True,False,False,0.4058631921824104,False,False,False,False,False,0,False,False
X51005705722(1),SROIE,train,958.0,1816.0,60,60,595,107,True,True,True,True,30,10,90,6,True,True,False,True,2,18,0,True,True,True,1.0,0.3,0.0,9.916666666666666,1.7833333333333334,3,4,True,False,False,0.5275330396475771,False,False,True,False,False,1,False,False
X51005705722,SROIE,train,958.0,1816.0,60,60,595,107,True,True,True,True,30,10,90,6,True,True,False,True,2,18,0,True,True,True,1.0,0.3,0.0,9.916666666666666,1.7833333333333334,3,4,True,False,False,0.5275330396475771,False,False,True,False,False,1,False,False
X51005705760,SROIE,train,892.0,2897.0,103,103,1170,211,True,True,True,True,17,10,73,5,True,True,True,True,2,32,0,True,True,True,1.0,0.3106796116504854,0.0,11.359223300970873,2.0485436893203883,3,4,True,False,False,0.3079047290300311,False,False,False,False,False,0,False,False
X51005705804,SROIE,train,1263.0,2143.0,66,66,636,113,True,True,True,True,30,10,90,5,True,True,False,True,2,22,0,True,True,True,1.0,0.3333333333333333,0.0,9.636363636363637,1.7121212121212122,3,4,True,False,False,0.5893607092860476,False,False,True,False,False,1,False,False
X51005711401,SROIE,train,932.0,1907.0,43,43,430,81,True,True,True,True,18,10,85,4,True,True,True,True,3,11,0,True,True,True,1.0,0.2558139534883721,0.0,10.0,1.8837209302325582,3,4,True,False,False,0.4887257472469848,False,False,False,False,False,0,False,False
X51005711403,SROIE,train,932.0,1865.0,53,53,462,89,True,True,True,True,18,10,85,4,True,True,True,True,3,14,0,True,True,True,1.0,0.2641509433962264,0.0,8.716981132075471,1.679245283018868,3,4,True,False,False,0.4997319034852547,False,False,False,False,False,0,False,False
X51005711404,SROIE,train,932.0,1780.0,49,49,446,84,True,True,True,True,18,10,85,4,True,True,True,True,3,13,0,True,True,True,1.0,0.2653061224489796,0.0,9.10204081632653,1.7142857142857142,3,4,True,False,False,0.5235955056179775,False,False,False,False,False,0,False,False
X51005711441,SROIE,train,932.0,1784.0,49,49,448,84,True,True,True,True,18,10,85,4,True,True,True,True,3,13,0,True,True,True,1.0,0.2653061224489796,0.0,9.142857142857142,1.7142857142857142,3,4,True,False,False,0.5224215246636771,False,False,False,False,False,0,False,False
X51005711442,SROIE,train,932.0,1869.0,54,54,466,91,True,True,True,True,18,10,85,4,True,True,True,True,3,15,0,True,True,True,1.0,0.2777777777777778,0.0,8.62962962962963,1.6851851851851851,3,4,True,False,False,0.4986623863028357,False,False,False,False,False,0,False,False
X51005711445,SROIE,train,932.0,1783.0,49,49,449,85,True,True,True,True,18,10,85,4,True,True,True,True,3,13,0,True,True,True,1.0,0.2653061224489796,0.0,9.16326530612245,1.7346938775510203,3,4,True,False,False,0.5227145260796411,False,False,False,False,False,0,False,False
X51005711447,SROIE,train,932.0,1692.0,44,44,427,78,True,True,True,True,18,10,85,4,True,True,True,True,3,11,0,True,True,True,1.0,0.25,0.0,9.704545454545455,1.7727272727272727,3,4,True,False,False,0.5508274231678487,False,False,False,False,False,0,False,False
X51005711451,SROIE,train,932.0,1695.0,44,44,424,77,True,True,True,True,17,10,85,4,False,True,True,True,3,11,0,True,True,True,1.0,0.25,0.0,9.636363636363637,1.75,3,4,True,False,False,0.5498525073746313,True,False,False,False,False,1,False,False
X51005711452,SROIE,train,920.0,1929.0,39,39,587,100,True,True,True,True,32,10,89,5,True,True,True,True,2,9,0,True,False,True,1.0,0.23076923076923078,0.0,15.051282051282051,2.5641025641025643,2,4,True,False,False,0.4769310523587351,False,False,False,False,False,0,False,False
X51005711453,SROIE,train,920.0,1757.0,34,34,531,87,True,True,True,True,32,10,89,4,True,True,False,True,2,8,0,True,False,True,1.0,0.23529411764705882,0.0,15.617647058823529,2.5588235294117645,2,4,True,False,False,0.5236198064883324,False,False,True,False,False,1,False,False
X51005711454,SROIE,train,936.0,2283.0,54,54,599,127,True,True,True,True,13,9,80,5,True,True,True,True,1,14,0,True,False,True,1.0,0.25925925925925924,0.0,11.092592592592593,2.3518518518518516,2,4,True,False,False,0.4099868593955322,False,False,False,False,False,0,False,False
X51005711456,SROIE,train,936.0,2779.0,78,78,731,139,True,True,True,True,21,10,66,5,True,True,True,True,2,21,1,True,True,True,1.0,0.2692307692307692,0.01282051282051282,9.371794871794872,1.7820512820512822,3,4,True,False,False,0.33681180280676504,False,False,False,False,False,0,False,False
X51005712017,SROIE,train,608.0,1214.0,34,34,527,88,True,True,True,True,32,10,89,5,True,True,True,True,2,7,0,True,False,True,1.0,0.20588235294117646,0.0,15.5,2.588235294117647,2,4,True,False,False,0.500823723228995,False,False,False,False,False,0,False,False
X51005712021,SROIE,train,584.0,1072.0,58,58,594,101,True,True,True,True,23,10,66,5,False,True,True,True,2,18,0,True,True,True,1.0,0.3103448275862069,0.0,10.241379310344827,1.7413793103448276,3,4,True,False,False,0.5447761194029851,True,False,False,False,False,1,False,False
X51005712038,SROIE,train,616.0,1192.0,59,59,634,107,True,True,True,True,22,10,76,5,False,True,True,True,2,11,2,True,False,True,1.0,0.1864406779661017,0.03389830508474576,10.745762711864407,1.8135593220338984,2,4,True,False,False,0.5167785234899329,True,False,False,False,False,1,False,False
X51005712039,SROIE,train,616.0,1182.0,49,49,414,71,True,True,True,True,26,10,79,4,True,True,True,True,2,15,1,True,True,True,1.0,0.30612244897959184,0.02040816326530612,8.448979591836734,1.4489795918367347,3,4,True,False,False,0.5211505922165821,False,False,False,False,False,0,False,False
X51005715010,SROIE,train,615.0,1727.0,56,56,549,96,True,True,True,True,37,8,23,7,True,True,True,True,1,12,1,True,False,True,1.0,0.21428571428571427,0.017857142857142856,9.803571428571429,1.7142857142857142,2,4,True,False,False,0.35610885929357267,False,False,False,False,False,0,False,False
X51005715451,SROIE,train,615.0,1491.0,46,46,591,105,True,True,True,True,28,8,72,5,False,True,False,True,1,8,0,True,False,True,1.0,0.17391304347826086,0.0,12.847826086956522,2.282608695652174,2,4,True,False,False,0.4124748490945674,True,False,True,False,False,2,True,False
X51005715456,SROIE,train,607.0,1295.0,67,67,608,112,True,True,True,True,22,10,54,6,True,True,False,True,2,18,0,True,True,True,1.0,0.26865671641791045,0.0,9.074626865671641,1.671641791044776,3,4,True,False,False,0.46872586872586874,False,False,True,False,False,1,False,False
X51005717526,SROIE,train,600.0,1312.0,38,38,575,95,True,True,True,True,32,10,89,5,False,True,True,True,2,8,0,True,False,True,1.0,0.21052631578947367,0.0,15.131578947368421,2.5,2,4,True,False,False,0.4573170731707317,True,False,False,False,False,1,False,False
X51005719814,SROIE,train,936.0,1617.0,51,51,510,96,True,True,True,True,27,9,69,8,True,True,True,True,3,12,0,True,True,True,1.0,0.23529411764705882,0.0,10.0,1.8823529411764706,3,4,True,False,False,0.5788497217068646,False,False,False,False,False,0,False,False
X51005719856,SROIE,train,932.0,2222.0,50,50,575,102,True,True,True,True,20,10,102,5,True,True,True,True,2,11,0,True,True,True,1.0,0.22,0.0,11.5,2.04,3,4,True,False,False,0.41944194419441944,False,False,False,False,False,0,False,False
X51005719862,SROIE,train,884.0,1424.0,31,31,346,63,True,True,True,True,17,8,85,4,True,True,True,True,1,5,1,True,False,True,1.0,0.16129032258064516,0.03225806451612903,11.161290322580646,2.032258064516129,2,4,True,False,False,0.6207865168539326,False,False,False,False,False,0,False,False
X51005719864,SROIE,train,884.0,1741.0,43,43,448,99,True,True,True,True,20,10,64,5,True,True,True,True,2,13,1,True,False,True,1.0,0.3023255813953488,0.023255813953488372,10.418604651162791,2.302325581395349,2,4,True,False,False,0.5077541642734061,False,False,False,False,False,0,False,False
X51005719873,SROIE,train,932.0,2852.0,56,56,635,113,True,True,True,True,46,10,51,6,True,True,True,True,2,12,1,True,True,True,1.0,0.21428571428571427,0.017857142857142856,11.339285714285714,2.017857142857143,3,4,True,False,False,0.3267882187938289,False,False,False,False,False,0,False,False
X51005719874,SROIE,train,932.0,1368.0,26,26,402,72,True,True,True,True,23,10,111,7,True,True,True,True,1,7,0,True,True,True,1.0,0.2692307692307692,0.0,15.461538461538462,2.769230769230769,3,4,True,False,False,0.6812865497076024,False,False,False,False,False,0,False,False
X51005719882,SROIE,train,884.0,1610.0,33,33,425,74,True,True,True,True,17,8,84,6,True,True,False,True,2,6,1,True,False,True,1.0,0.18181818181818182,0.030303030303030304,12.878787878787879,2.242424242424242,2,4,True,False,False,0.5490683229813664,False,False,True,False,False,1,False,False
X51005719883,SROIE,train,884.0,1597.0,30,30,391,68,True,True,True,True,17,8,86,6,True,True,True,True,1,6,1,True,False,True,1.0,0.2,0.03333333333333333,13.033333333333333,2.2666666666666666,2,4,True,False,False,0.5535378835316218,False,False,False,False,False,0,False,False
X51005719886,SROIE,train,932.0,1708.0,31,31,311,59,True,True,True,True,7,10,44,5,True,True,True,True,1,9,0,True,False,True,1.0,0.2903225806451613,0.0,10.03225806451613,1.903225806451613,2,4,True,False,False,0.5456674473067916,False,False,False,False,False,0,False,False
X51005719893,SROIE,train,936.0,2017.0,42,42,445,90,True,True,True,True,21,10,49,5,True,True,True,True,3,12,0,True,False,True,1.0,0.2857142857142857,0.0,10.595238095238095,2.142857142857143,2,4,True,False,False,0.46405552801189887,False,False,False,False,False,0,False,False
X51005719896,SROIE,train,812.0,2864.0,48,48,642,117,True,True,True,True,28,10,61,5,True,True,True,True,2,14,0,True,False,True,1.0,0.2916666666666667,0.0,13.375,2.4375,2,4,True,False,False,0.2835195530726257,False,False,False,False,False,0,False,False
X51005719899,SROIE,train,932.0,1617.0,45,45,435,84,True,True,True,True,23,10,28,7,True,True,True,True,1,13,0,True,False,True,1.0,0.28888888888888886,0.0,9.666666666666666,1.8666666666666667,2,4,True,False,False,0.5763760049474336,False,False,False,False,False,0,False,False
X51005719902,SROIE,train,884.0,1963.0,64,64,590,121,True,True,True,True,24,8,66,5,True,True,True,True,3,26,0,True,True,True,1.0,0.40625,0.0,9.21875,1.890625,3,4,True,False,False,0.4503311258278146,False,False,False,False,False,0,False,False
X51005719904,SROIE,train,932.0,1920.0,43,43,520,94,True,True,True,True,9,10,74,7,True,True,True,True,1,10,0,True,True,True,1.0,0.23255813953488372,0.0,12.093023255813954,2.186046511627907,3,4,True,False,False,0.48541666666666666,False,False,False,False,False,0,False,False
X51005719906,SROIE,train,932.0,2253.0,47,47,675,126,True,True,True,True,21,11,57,6,True,True,True,True,3,6,0,True,True,True,1.0,0.1276595744680851,0.0,14.361702127659575,2.6808510638297873,3,4,True,False,False,0.41367066134043495,False,False,False,False,False,0,False,False
X51005719912,SROIE,train,816.0,2229.0,51,51,707,130,True,True,True,True,34,8,47,5,True,True,True,True,3,10,0,True,False,True,1.0,0.19607843137254902,0.0,13.862745098039216,2.549019607843137,2,4,True,False,False,0.36608344549125166,False,False,False,False,False,0,False,False
X51005719914,SROIE,train,940.0,2594.0,79,79,920,194,True,True,True,True,29,8,96,5,True,True,True,True,0,10,1,True,False,True,1.0,0.12658227848101267,0.012658227848101266,11.645569620253164,2.4556962025316458,2,4,True,False,False,0.36237471087124135,False,False,False,True,False,1,False,False
X51005719917,SROIE,train,932.0,2679.0,77,77,883,181,True,True,True,True,28,8,64,5,True,True,True,True,1,13,0,True,True,True,1.0,0.16883116883116883,0.0,11.467532467532468,2.3506493506493507,3,4,True,False,False,0.3478910041060097,False,False,False,False,False,0,False,False
X51005722668,SROIE,train,936.0,1858.0,59,59,583,110,True,True,True,True,21,10,89,5,True,True,True,True,4,17,0,True,True,True,1.0,0.288135593220339,0.0,9.88135593220339,1.8644067796610169,3,4,True,False,False,0.503767491926803,False,False,False,False,False,0,False,False
X51005722699,SROIE,train,936.0,2132.0,38,38,551,106,True,True,True,True,28,8,83,5,True,True,True,True,2,5,0,True,False,True,1.0,0.13157894736842105,0.0,14.5,2.789473684210526,2,4,True,False,False,0.43902439024390244,False,False,False,False,False,0,False,False
X51005724554,SROIE,train,932.0,2132.0,68,68,657,128,True,True,True,True,21,10,46,6,True,True,True,True,3,18,0,True,True,True,1.0,0.2647058823529412,0.0,9.661764705882353,1.8823529411764706,3,4,True,False,False,0.4371482176360225,False,False,False,False,False,0,False,False
X51005724621,SROIE,train,932.0,2107.0,68,68,663,129,True,True,True,True,21,10,46,6,True,True,True,True,3,18,0,True,True,True,1.0,0.2647058823529412,0.0,9.75,1.8970588235294117,3,4,True,False,False,0.44233507356430946,False,False,False,False,False,0,False,False
X51005724627,SROIE,train,944.0,2105.0,68,68,655,128,True,True,True,True,21,10,46,6,True,True,True,True,4,18,0,True,True,True,1.0,0.2647058823529412,0.0,9.632352941176471,1.8823529411764706,3,4,True,False,False,0.4484560570071259,False,False,False,False,False,0,False,False
X51005724629,SROIE,train,928.0,2115.0,66,66,652,128,True,True,True,True,21,10,46,6,True,True,True,True,3,18,0,True,True,True,1.0,0.2727272727272727,0.0,9.878787878787879,1.9393939393939394,3,4,True,False,False,0.43877068557919624,False,False,False,False,False,0,False,False
X51005741944,SROIE,train,735.0,1889.0,55,55,611,100,True,True,True,True,23,10,51,5,True,True,True,True,3,11,2,True,False,True,1.0,0.2,0.03636363636363636,11.10909090909091,1.8181818181818181,2,4,True,False,False,0.3890947591318158,False,False,False,False,False,0,False,False
X51005742068,SROIE,train,831.0,1331.0,26,26,361,61,True,True,True,True,18,10,61,4,True,True,True,True,2,3,0,True,False,True,1.0,0.11538461538461539,0.0,13.884615384615385,2.3461538461538463,2,4,True,False,False,0.6243425995492111,False,False,False,False,False,0,False,False
X51005745183,SROIE,train,740.0,1173.0,40,40,535,93,True,True,True,True,22,10,57,5,True,True,True,True,4,10,0,True,True,True,1.0,0.25,0.0,13.375,2.325,3,4,True,False,False,0.6308610400682012,False,False,False,False,False,0,False,False
X51005745187,SROIE,train,744.0,1335.0,60,60,588,118,True,True,True,True,16,10,76,5,True,True,True,True,4,17,0,True,True,True,1.0,0.2833333333333333,0.0,9.8,1.9666666666666666,3,4,True,False,False,0.5573033707865168,False,False,False,False,False,0,False,False
X51005745188,SROIE,train,706.0,1659.0,49,49,477,88,True,True,True,True,16,10,75,5,True,True,True,True,2,14,0,True,True,True,1.0,0.2857142857142857,0.0,9.73469387755102,1.7959183673469388,3,4,True,False,False,0.4255575647980711,False,False,False,False,False,0,False,False
X51005745190,SROIE,train,744.0,1970.0,68,68,962,168,True,True,True,True,32,10,79,8,True,True,True,True,2,7,1,True,False,True,1.0,0.10294117647058823,0.014705882352941176,14.147058823529411,2.4705882352941178,2,4,True,False,False,0.37766497461928933,False,False,False,False,False,0,False,False
X51005745214,SROIE,train,702.0,1466.0,38,38,469,88,True,True,True,True,17,8,64,5,True,True,True,True,2,7,1,True,False,True,1.0,0.18421052631578946,0.02631578947368421,12.342105263157896,2.3157894736842106,2,4,True,False,False,0.47885402455661663,False,False,False,False,False,0,False,False
X51005745249,SROIE,train,740.0,1863.0,44,44,652,106,True,True,True,True,18,10,103,7,True,True,True,True,1,11,0,True,False,True,1.0,0.25,0.0,14.818181818181818,2.409090909090909,2,4,True,False,False,0.39720880300590444,False,False,False,False,False,0,False,False
X51005745296,SROIE,train,786.0,2184.0,73,73,675,136,True,True,True,True,22,10,61,5,True,True,True,True,2,18,1,True,True,True,1.0,0.2465753424657534,0.0136986301369863,9.246575342465754,1.8630136986301369,3,4,True,False,False,0.3598901098901099,False,False,False,False,False,0,False,False
X51005746140,SROIE,train,744.0,1244.0,45,45,430,75,True,True,True,True,19,10,50,5,True,True,False,True,2,15,0,True,True,True,1.0,0.3333333333333333,0.0,9.555555555555555,1.6666666666666667,3,4,True,False,False,0.5980707395498392,False,False,True,False,False,1,False,False
X51005749895,SROIE,train,934.0,2132.0,63,63,688,138,True,True,True,True,24,8,96,5,True,True,False,True,0,11,0,True,False,True,1.0,0.1746031746031746,0.0,10.920634920634921,2.1904761904761907,2,4,True,False,False,0.43808630393996245,False,False,True,True,False,2,True,False
X51005749905,SROIE,train,942.0,2020.0,50,50,697,134,True,True,True,True,31,10,86,5,True,True,False,True,2,12,1,True,False,True,1.0,0.24,0.02,13.94,2.68,2,4,True,False,False,0.46633663366336636,False,False,True,False,False,1,False,False
X51005749912,SROIE,train,932.0,1838.0,47,47,565,110,True,True,True,True,22,8,96,5,True,True,True,True,1,7,1,True,False,True,1.0,0.14893617021276595,0.02127659574468085,12.02127659574468,2.3404255319148937,2,4,True,False,False,0.5070729053318824,False,False,False,False,False,0,False,False
X51005757199,SROIE,train,711.0,1662.0,40,40,547,101,True,True,True,True,28,8,63,4,True,True,True,True,1,6,0,True,False,True,1.0,0.15,0.0,13.675,2.525,2,4,True,False,False,0.427797833935018,False,False,False,False,False,0,False,False
X51005757201,SROIE,train,704.0,2587.0,81,81,1037,180,True,True,True,True,17,10,81,5,True,True,True,True,1,9,0,True,False,True,1.0,0.1111111111111111,0.0,12.802469135802468,2.2222222222222223,2,4,True,False,False,0.27212988017008116,False,False,False,False,False,0,False,False
X51005757235,SROIE,train,706.0,1640.0,43,43,610,104,True,True,True,True,16,10,81,5,True,True,True,True,3,9,0,True,False,True,1.0,0.20930232558139536,0.0,14.186046511627907,2.4186046511627906,2,4,True,False,False,0.4304878048780488,False,False,False,False,False,0,False,False
X51005757243,SROIE,train,708.0,1652.0,39,39,544,100,True,True,True,True,28,8,63,4,True,True,True,True,2,7,0,True,False,True,1.0,0.1794871794871795,0.0,13.948717948717949,2.5641025641025643,2,4,True,False,False,0.42857142857142855,False,False,False,False,False,0,False,False
X51005757248,SROIE,train,705.0,1844.0,53,53,681,122,True,True,True,True,16,10,81,5,True,True,True,True,1,12,0,True,False,True,1.0,0.22641509433962265,0.0,12.849056603773585,2.30188679245283,2,4,True,False,False,0.3823210412147505,False,False,False,False,False,0,False,False
X51005757273,SROIE,train,711.0,1313.0,32,32,511,93,True,True,True,True,27,8,96,5,True,True,True,True,1,3,0,True,False,True,1.0,0.09375,0.0,15.96875,2.90625,2,4,True,False,False,0.5415079969535415,False,False,False,False,False,0,False,False
X51005757286,SROIE,train,710.0,1208.0,39,39,424,70,True,True,True,True,26,10,84,4,True,True,True,True,3,8,0,True,True,True,1.0,0.20512820512820512,0.0,10.871794871794872,1.794871794871795,3,4,True,False,False,0.5877483443708609,False,False,False,False,False,0,False,False
X51005757290,SROIE,train,714.0,1463.0,43,43,582,114,True,True,True,True,22,8,96,5,True,True,True,True,0,3,0,True,False,True,1.0,0.06976744186046512,0.0,13.534883720930232,2.6511627906976742,2,4,True,False,False,0.4880382775119617,False,False,False,True,False,1,False,False
X51005757294,SROIE,train,710.0,1227.0,30,30,493,90,True,True,True,True,22,8,96,5,True,True,True,True,1,1,0,True,False,True,1.0,0.03333333333333333,0.0,16.433333333333334,3.0,2,4,True,False,False,0.5786471067644662,False,False,False,False,False,0,False,False
X51005757304,SROIE,train,703.0,1784.0,34,34,411,71,True,True,True,True,17,10,21,5,True,True,True,True,1,6,0,True,False,True,1.0,0.17647058823529413,0.0,12.088235294117647,2.088235294117647,2,4,True,False,False,0.39405829596412556,False,False,False,False,False,0,False,False
X51005757323,SROIE,train,710.0,1451.0,42,42,594,114,True,True,True,True,22,8,96,5,True,True,True,True,0,3,0,True,False,True,1.0,0.07142857142857142,0.0,14.142857142857142,2.7142857142857144,2,4,True,False,False,0.48931771192281187,False,False,False,True,False,1,False,False
X51005757324,SROIE,train,708.0,1330.0,37,37,557,102,True,True,True,True,22,8,96,5,True,True,True,True,0,4,0,True,False,True,1.0,0.10810810810810811,0.0,15.054054054054054,2.7567567567567566,2,4,True,False,False,0.5323308270676692,False,False,False,True,False,1,False,False
X51005757346,SROIE,train,708.0,1302.0,35,35,523,97,True,True,True,True,22,8,96,5,True,True,True,True,0,2,0,True,False,True,1.0,0.05714285714285714,0.0,14.942857142857143,2.7714285714285714,2,4,True,False,False,0.543778801843318,False,False,False,True,False,1,False,False
X51005757349(1),SROIE,train,703.0,1373.0,41,41,475,81,True,True,True,True,16,11,66,5,True,True,True,True,2,13,0,True,False,True,1.0,0.3170731707317073,0.0,11.585365853658537,1.975609756097561,2,4,True,False,False,0.5120174799708667,False,False,False,False,False,0,False,False
X51005757349(2),SROIE,train,703.0,1373.0,41,41,475,81,True,True,True,True,16,11,66,5,True,True,True,True,2,13,0,True,False,True,1.0,0.3170731707317073,0.0,11.585365853658537,1.975609756097561,2,4,True,False,False,0.5120174799708667,False,False,False,False,False,0,False,False
X51005757349,SROIE,train,703.0,1373.0,41,41,475,81,True,True,True,True,16,11,66,5,True,True,True,True,2,13,0,True,False,True,1.0,0.3170731707317073,0.0,11.585365853658537,1.975609756097561,2,4,True,False,False,0.5120174799708667,False,False,False,False,False,0,False,False
X51005757351(1),SROIE,train,703.0,1328.0,36,36,544,100,True,True,True,True,22,8,96,5,True,True,True,True,0,2,0,True,False,True,1.0,0.05555555555555555,0.0,15.11111111111111,2.7777777777777777,2,4,True,False,False,0.5293674698795181,False,False,False,True,False,1,False,False
X51005757351(2),SROIE,train,703.0,1328.0,36,36,544,100,True,True,True,True,22,8,96,5,True,True,True,True,0,2,0,True,False,True,1.0,0.05555555555555555,0.0,15.11111111111111,2.7777777777777777,2,4,True,False,False,0.5293674698795181,False,False,False,True,False,1,False,False
X51005757351,SROIE,train,703.0,1328.0,36,36,544,100,True,True,True,True,22,8,96,5,True,True,True,True,0,2,0,True,False,True,1.0,0.05555555555555555,0.0,15.11111111111111,2.7777777777777777,2,4,True,False,False,0.5293674698795181,False,False,False,True,False,1,False,False
X51005757353(1),SROIE,train,698.0,1448.0,42,42,594,112,True,True,True,True,22,8,96,5,True,True,True,True,0,3,0,True,False,True,1.0,0.07142857142857142,0.0,14.142857142857142,2.6666666666666665,2,4,True,False,False,0.48204419889502764,False,False,False,True,False,1,False,False
X51005757353(2),SROIE,train,698.0,1448.0,42,42,594,112,True,True,True,True,22,8,96,5,True,True,True,True,0,3,0,True,False,True,1.0,0.07142857142857142,0.0,14.142857142857142,2.6666666666666665,2,4,True,False,False,0.48204419889502764,False,False,False,True,False,1,False,False
X51005757353,SROIE,train,698.0,1448.0,42,42,594,112,True,True,True,True,22,8,96,5,True,True,True,True,0,3,0,True,False,True,1.0,0.07142857142857142,0.0,14.142857142857142,2.6666666666666665,2,4,True,False,False,0.48204419889502764,False,False,False,True,False,1,False,False
X51005763940(1),SROIE,train,740.0,1946.0,53,53,796,132,True,True,True,True,27,8,90,5,True,True,True,True,3,6,0,True,True,True,1.0,0.11320754716981132,0.0,15.018867924528301,2.490566037735849,3,4,True,False,False,0.3802672147995889,False,False,False,False,False,0,False,False
X51005763940(2),SROIE,train,740.0,1946.0,53,53,796,132,True,True,True,True,27,8,90,5,True,True,True,True,3,6,0,True,True,True,1.0,0.11320754716981132,0.0,15.018867924528301,2.490566037735849,3,4,True,False,False,0.3802672147995889,False,False,False,False,False,0,False,False
X51005763940,SROIE,train,740.0,1946.0,53,53,796,132,True,True,True,True,27,8,90,5,True,True,True,True,3,6,0,True,True,True,1.0,0.11320754716981132,0.0,15.018867924528301,2.490566037735849,3,4,True,False,False,0.3802672147995889,False,False,False,False,False,0,False,False
X51005806678,SROIE,train,986.0,2559.0,53,53,679,117,True,True,True,True,25,8,113,7,True,True,True,True,2,6,3,True,True,True,1.0,0.11320754716981132,0.05660377358490566,12.81132075471698,2.207547169811321,3,4,True,False,False,0.3853067604533021,False,False,False,False,False,0,False,False
X51005806679,SROIE,train,986.0,2559.0,119,119,868,181,True,True,True,True,23,10,43,6,True,True,True,True,1,50,0,True,True,True,1.0,0.42016806722689076,0.0,7.294117647058823,1.5210084033613445,3,4,True,False,False,0.3853067604533021,False,False,False,False,False,0,False,False
X51005806685,SROIE,train,747.0,1180.0,55,55,516,102,True,True,True,True,15,10,76,5,True,True,True,True,6,16,0,True,False,True,1.0,0.2909090909090909,0.0,9.381818181818181,1.8545454545454545,2,4,True,False,False,0.6330508474576271,False,False,False,False,False,0,False,False
X51005806698,SROIE,train,687.0,1246.0,60,60,545,108,True,True,True,True,15,10,76,5,True,True,True,True,1,16,0,True,False,True,1.0,0.26666666666666666,0.0,9.083333333333334,1.8,2,4,True,False,False,0.5513643659711075,False,False,False,False,False,0,False,False
X51005806702,SROIE,train,841.0,1424.0,46,46,442,79,True,True,True,True,30,10,71,5,True,True,True,True,5,10,0,True,True,True,1.0,0.21739130434782608,0.0,9.608695652173912,1.7173913043478262,3,4,True,False,False,0.5905898876404494,False,False,False,False,False,0,False,False
X51005806703,SROIE,train,864.0,1617.0,67,67,653,128,True,True,True,True,30,10,68,6,True,True,True,True,3,22,0,True,True,True,1.0,0.3283582089552239,0.0,9.746268656716419,1.9104477611940298,3,4,True,False,False,0.5343228200371057,False,False,False,False,False,0,False,False
X51005806716,SROIE,train,770.0,1290.0,61,61,554,110,True,True,True,True,15,10,76,4,True,True,True,True,4,19,0,True,False,True,1.0,0.3114754098360656,0.0,9.081967213114755,1.8032786885245902,2,4,True,False,False,0.5968992248062015,False,False,False,False,False,0,False,False
X51005889296,SROIE,train,619.0,1331.0,41,41,436,81,True,True,True,True,20,8,52,5,True,True,True,True,5,8,0,True,True,True,1.0,0.1951219512195122,0.0,10.634146341463415,1.975609756097561,3,4,True,False,False,0.4650638617580766,False,False,False,False,False,0,False,False
X51006008057,SROIE,train,724.0,2007.0,82,82,758,145,True,True,True,True,23,10,83,6,True,True,True,True,5,22,0,True,False,True,1.0,0.2682926829268293,0.0,9.24390243902439,1.7682926829268293,2,4,True,False,False,0.36073741903338313,False,False,False,False,False,0,False,False
X51006008073,SROIE,train,813.0,1337.0,63,63,568,104,True,True,True,True,20,10,66,6,True,True,True,True,1,25,1,True,True,True,1.0,0.3968253968253968,0.015873015873015872,9.015873015873016,1.6507936507936507,3,4,True,False,False,0.6080777860882572,False,False,False,False,False,0,False,False
X51006008074,SROIE,train,748.0,1457.0,64,64,574,113,True,True,True,True,20,10,66,4,True,True,True,True,1,19,1,True,True,True,1.0,0.296875,0.015625,8.96875,1.765625,3,4,True,False,False,0.5133836650652025,False,False,False,False,False,0,False,False
X51006008086,SROIE,train,754.0,1863.0,49,49,645,122,True,True,True,True,28,8,63,5,True,True,True,True,1,7,0,True,False,True,1.0,0.14285714285714285,0.0,13.16326530612245,2.489795918367347,2,4,True,False,False,0.404723564143854,False,False,False,False,False,0,False,False
X51006008089,SROIE,train,744.0,2177.0,62,62,790,144,True,True,True,True,28,8,63,5,True,True,True,True,1,9,0,True,False,True,1.0,0.14516129032258066,0.0,12.741935483870968,2.3225806451612905,2,4,True,False,False,0.34175470831419386,False,False,False,False,False,0,False,False
X51006008091,SROIE,train,746.0,1824.0,43,43,615,108,True,True,True,True,28,8,63,4,True,True,True,True,1,5,0,True,False,True,1.0,0.11627906976744186,0.0,14.30232558139535,2.511627906976744,2,4,True,False,False,0.40899122807017546,False,False,False,False,False,0,False,False
