doc_id,dataset,split,n_tokens,n_boxes,company_present,date_present,address_present,total_present,company_len,date_len,address_len,total_len,company_in_ocr,date_in_ocr,address_in_ocr,total_in_ocr,exact_total_matches,n_amount_like_tokens,n_date_like_tokens,has_total_anchor,has_date_anchor,has_cash_anchor
279,SROIE,train,40,40,True,True,True,True,24,8,70,5,True,True,False,True,2,9,0,True,True,True
280,SROIE,train,32,32,True,True,True,True,19,10,53,5,True,True,True,True,2,8,0,True,True,True
281,SROIE,train,49,49,True,True,True,True,21,10,69,5,True,True,True,True,1,9,0,True,True,True
282,SROIE,train,76,76,True,True,True,True,21,10,55,6,True,True,False,True,4,30,0,True,False,True
283,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
284,SROIE,train,35,35,True,True,True,True,30,11,73,5,True,True,False,True,3,3,0,True,False,True
285,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
286,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
287,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
288,SROIE,train,62,62,True,True,True,True,16,10,45,5,True,False,True,True,3,5,0,True,True,True
289,SROIE,train,26,26,True,True,True,True,22,10,52,5,True,True,False,True,2,3,0,True,False,True
290,SROIE,train,56,56,True,True,True,True,35,10,101,5,True,True,False,True,1,11,0,True,True,True
291,SROIE,train,47,47,True,True,True,True,30,11,73,5,True,True,False,True,1,6,0,True,False,True
292,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
293,SROIE,train,44,44,True,True,True,True,24,8,54,6,True,True,True,True,2,7,0,True,True,True
294,SROIE,train,70,70,True,True,True,True,19,8,70,5,True,True,False,True,2,22,0,True,False,True
295,SROIE,train,47,47,True,True,True,True,30,11,73,5,True,True,False,True,1,6,0,True,False,True
296,SROIE,train,73,73,True,True,True,True,14,8,71,5,True,True,False,True,2,13,0,True,True,True
297,SROIE,train,77,77,True,True,True,True,14,8,71,5,True,True,False,True,2,15,0,True,True,True
298,SROIE,train,47,47,True,True,True,True,40,10,107,5,True,True,False,True,2,11,0,True,False,True
299,SROIE,train,37,37,True,True,True,True,31,10,105,5,True,True,False,True,2,10,1,True,True,True
300,SROIE,train,42,42,True,True,True,True,16,10,81,4,True,True,False,True,3,9,0,True,False,True
301,SROIE,train,45,45,True,True,True,True,20,10,81,5,False,True,False,True,4,9,0,True,False,True
302,SROIE,train,68,68,True,True,True,True,16,10,81,5,True,True,False,True,1,9,0,True,False,True
303,SROIE,train,77,77,True,True,True,True,14,8,88,5,True,True,False,True,1,15,0,True,True,True
304,SROIE,train,89,89,True,True,True,True,14,8,88,5,True,True,False,True,1,21,0,True,True,True
305,SROIE,train,118,118,True,True,True,True,20,10,104,5,True,True,False,True,3,44,1,True,False,True
306,SROIE,train,63,63,True,True,True,True,21,10,75,5,True,True,True,True,2,24,1,True,False,True
307,SROIE,train,44,44,True,True,True,True,16,10,81,5,True,True,False,True,1,10,0,True,False,True
308,SROIE,train,42,42,True,True,True,True,16,10,81,4,True,True,False,True,3,9,0,True,False,True
309,SROIE,train,45,45,True,True,True,True,22,10,48,4,True,True,True,True,2,10,0,True,True,True
310,SROIE,train,70,70,True,True,True,True,14,8,98,4,True,True,False,True,1,11,0,True,True,True
311,SROIE,train,92,92,True,True,True,True,16,10,81,6,True,True,False,True,1,12,0,True,False,True
312,SROIE,train,58,58,True,True,True,True,34,8,52,5,True,True,True,True,2,11,0,True,False,True
313,SROIE,train,56,56,True,True,True,True,21,8,52,5,True,True,True,True,3,14,0,True,False,True
314,SROIE,train,51,51,True,True,True,True,47,8,90,5,True,True,False,True,2,11,0,True,True,True
315,SROIE,train,61,61,True,True,True,True,18,10,60,5,True,True,True,True,2,20,0,True,False,True
316,SROIE,train,32,32,True,True,True,True,35,10,47,4,True,True,False,True,0,0,1,True,False,True
317,SROIE,train,30,30,True,True,True,True,35,10,47,6,True,True,False,True,3,0,1,True,False,True
318,SROIE,train,44,44,True,True,True,True,45,10,43,5,True,True,False,True,2,7,0,True,True,True
319,SROIE,train,68,68,True,True,True,True,22,10,78,5,True,True,False,True,2,16,0,True,True,True
320,SROIE,train,33,33,True,True,True,True,19,10,36,7,True,True,False,True,2,0,0,True,False,True
321,SROIE,train,37,37,True,True,True,True,27,10,70,4,True,True,False,True,2,6,0,True,False,True
322,SROIE,train,42,42,True,True,True,True,10,10,75,5,True,True,False,True,2,7,0,True,False,True
323,SROIE,train,46,46,True,True,True,True,19,10,46,4,True,True,False,True,4,11,0,True,True,True
324,SROIE,train,61,61,True,True,True,True,25,10,47,5,False,True,False,True,2,15,0,True,True,True
325,SROIE,train,35,35,True,True,True,True,31,10,99,6,True,True,False,True,5,5,1,True,False,False
326,SROIE,train,26,26,True,True,True,True,22,10,55,5,True,True,False,True,2,6,0,True,True,True
327,SROIE,train,90,90,True,True,True,True,25,10,47,5,False,True,False,True,2,30,1,True,True,True
328,SROIE,train,79,79,True,True,True,True,31,10,53,5,True,True,False,True,1,34,0,True,True,True
329,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
330,SROIE,train,81,81,True,True,True,True,30,10,53,5,True,True,False,True,1,29,1,True,True,True
331,SROIE,train,87,87,True,True,True,True,30,10,53,5,True,True,False,True,1,42,0,True,True,True
332,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,34,0,True,True,True
333,SROIE,train,100,100,True,True,True,True,30,10,53,5,True,True,False,True,1,53,0,True,True,True
334,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
335,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,34,0,True,True,True
336,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,36,0,True,True,True
337,SROIE,train,92,92,True,True,True,True,30,10,53,5,True,True,False,True,1,42,0,True,True,True
338,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,36,0,True,True,True
339,SROIE,train,86,86,True,True,True,True,30,10,53,4,True,True,False,True,1,35,0,True,True,True
340,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
341,SROIE,train,38,38,True,True,True,True,25,11,68,7,True,True,False,True,2,2,0,True,False,True
342,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,28,0,True,True,True
343,SROIE,train,93,93,True,True,True,True,30,10,53,5,True,True,False,True,1,48,0,True,True,True
344,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,36,0,True,True,True
345,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,3,35,0,True,True,True
346,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,26,0,True,True,True
347,SROIE,train,93,93,True,True,True,True,30,10,53,5,True,True,False,True,1,38,0,True,True,True
348,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
349,SROIE,train,93,93,True,True,True,True,30,10,53,5,True,True,False,True,1,44,0,True,True,True
350,SROIE,train,63,63,True,True,True,True,24,10,100,8,True,True,False,True,6,18,0,True,True,True
351,SROIE,train,63,63,True,True,True,True,24,10,100,6,True,True,False,True,2,18,0,True,True,True
352,SROIE,train,87,87,True,True,True,True,30,10,53,5,True,True,False,True,1,37,0,True,True,True
353,SROIE,train,78,78,True,True,True,True,30,10,53,4,True,True,False,True,1,29,0,True,True,True
354,SROIE,train,73,73,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
355,SROIE,train,71,71,True,True,True,True,30,10,53,4,True,True,False,True,1,22,0,True,True,True
356,SROIE,train,103,103,True,True,True,True,30,10,53,5,True,True,False,True,1,53,0,True,True,True
357,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
358,SROIE,train,87,87,True,True,True,True,30,10,53,5,True,True,False,True,1,42,0,True,True,True
359,SROIE,train,65,65,True,True,True,True,30,10,53,5,True,True,False,True,1,24,0,True,True,True
360,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
361,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,34,0,True,True,True
362,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,36,0,True,True,True
363,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
364,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
365,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,28,0,True,True,True
366,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
367,SROIE,train,86,86,True,True,True,True,30,10,53,6,True,True,False,True,1,40,0,True,True,True
368,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,29,0,True,True,True
369,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,30,0,True,True,True
370,SROIE,train,100,100,True,True,True,True,30,10,53,5,True,True,False,True,1,50,0,True,True,True
371,SROIE,train,94,94,True,True,True,True,30,10,53,5,True,True,False,True,1,43,0,True,True,True
372,SROIE,train,86,86,True,True,True,True,30,10,53,5,True,True,False,True,1,42,0,True,True,True
373,SROIE,train,71,71,True,True,True,True,30,10,53,5,True,True,False,True,1,24,0,True,True,True
374,SROIE,train,79,79,True,True,True,True,30,10,53,5,True,True,False,True,1,35,0,True,True,True
375,SROIE,train,72,72,True,True,True,True,30,10,53,5,True,True,False,True,1,25,0,True,True,True
376,SROIE,train,87,87,True,True,True,True,30,10,53,5,True,True,False,True,1,41,0,True,True,True
377,SROIE,train,37,37,True,True,True,True,22,8,97,7,True,True,False,True,1,4,0,True,False,True
378,SROIE,train,27,27,True,True,True,True,27,8,96,7,True,True,False,True,2,2,0,True,False,True
379,SROIE,train,50,50,True,True,True,True,27,8,96,8,True,True,False,True,1,8,0,True,False,True
380,SROIE,train,44,44,True,True,True,True,17,8,78,5,True,True,False,True,2,5,1,True,False,True
381,SROIE,train,96,96,True,True,True,True,18,12,73,8,True,True,False,True,0,27,0,True,True,False
382,SROIE,train,57,57,True,True,True,True,14,10,52,5,True,True,False,True,4,12,0,True,True,True
383,SROIE,train,63,63,True,True,True,True,27,10,44,6,True,True,True,True,3,9,0,True,True,True
384,SROIE,train,27,27,True,True,True,True,17,8,86,5,True,True,False,True,1,5,1,True,False,True
385,SROIE,train,27,27,True,True,True,True,17,8,86,5,True,True,False,True,1,4,1,True,False,True
386,SROIE,train,46,46,True,True,True,True,34,8,52,4,True,True,False,True,2,7,0,True,False,True
387,SROIE,train,27,27,True,True,True,True,17,8,83,5,True,True,False,True,3,3,1,True,False,True
388,SROIE,train,48,48,True,True,True,True,16,10,77,7,True,True,False,True,1,1,0,True,False,True
389,SROIE,train,35,35,True,True,True,True,22,8,96,8,True,True,False,True,2,3,0,True,False,True
390,SROIE,train,78,78,True,True,True,True,27,8,96,8,True,True,False,True,1,15,0,True,False,True
391,SROIE,train,31,31,True,True,True,True,17,8,88,5,True,True,False,True,1,4,1,True,False,True
392,SROIE,train,70,70,True,True,True,True,22,8,96,8,True,True,False,True,1,9,0,True,False,True
393,SROIE,train,36,36,True,True,True,True,33,10,88,5,True,True,False,True,2,9,0,True,False,True
394,SROIE,train,33,33,True,True,True,True,17,8,91,5,True,True,False,True,2,5,1,True,False,True
395,SROIE,train,32,32,True,True,True,True,9,10,73,6,True,True,False,True,1,1,0,True,True,True
396,SROIE,train,50,50,True,True,True,True,21,8,64,5,True,True,True,True,2,14,0,True,False,True
397,SROIE,train,79,79,True,True,True,True,19,10,73,7,True,True,False,True,0,13,0,True,True,False
398,SROIE,train,27,27,True,True,True,True,17,8,88,4,True,True,False,True,1,4,1,True,False,True
399,SROIE,train,34,34,True,True,True,True,27,8,96,8,True,True,False,True,2,4,0,True,False,True
400,SROIE,train,53,53,True,True,True,True,18,10,53,6,True,True,False,True,2,14,0,True,True,True
401,SROIE,train,30,30,True,True,True,True,27,8,96,8,True,True,False,True,1,1,0,True,False,True
402,SROIE,train,28,28,True,True,True,True,23,10,96,7,True,True,False,True,1,4,0,True,True,True
403,SROIE,train,67,67,True,True,True,True,22,8,96,8,True,True,False,True,1,12,0,True,False,True
404,SROIE,train,49,49,True,True,True,True,34,8,88,4,True,True,False,True,1,10,0,True,False,True
405,SROIE,train,57,57,True,True,True,True,17,8,90,6,True,True,False,True,2,5,1,True,False,True
406,SROIE,train,37,37,True,True,True,True,22,8,96,8,True,True,False,True,1,3,0,True,False,True
407,SROIE,train,40,40,True,True,True,True,19,8,71,5,True,True,False,True,3,6,0,True,True,True
408,SROIE,train,63,63,True,True,True,True,23,10,78,6,True,True,False,True,1,7,1,True,True,True
409,SROIE,train,49,49,True,True,True,True,30,10,62,5,True,True,False,True,1,11,0,True,True,True
410,SROIE,train,73,73,True,True,True,True,17,10,92,7,True,True,False,True,3,15,0,True,True,False
411,SROIE,train,47,47,True,True,True,True,22,10,96,5,True,True,False,True,2,13,0,True,True,True
412,SROIE,train,47,47,True,True,True,True,32,11,93,6,True,True,False,True,2,10,0,True,False,True
413,SROIE,train,41,41,True,True,True,True,24,10,46,5,True,True,False,True,3,9,0,True,True,True
414,SROIE,train,46,46,True,True,True,True,31,11,58,7,True,False,False,True,3,0,0,True,True,True
415,SROIE,train,34,34,True,True,True,True,17,8,82,5,True,True,False,True,1,5,1,True,False,True
416,SROIE,train,46,46,True,True,True,True,34,8,81,5,True,True,False,True,3,9,0,True,False,True
417,SROIE,train,41,41,True,True,True,True,30,10,60,6,True,True,False,True,5,10,0,True,True,True
418,SROIE,train,44,44,True,True,True,True,22,10,82,5,True,True,False,True,1,9,0,True,True,True
419,SROIE,train,70,70,True,True,True,True,40,10,57,6,True,True,False,True,2,13,0,True,True,True
420,SROIE,train,41,41,True,True,True,True,34,8,47,4,True,True,True,True,2,7,0,True,False,True
421,SROIE,train,49,49,True,True,True,True,34,8,47,4,True,True,True,True,2,9,0,True,False,True
422,SROIE,train,62,62,True,True,True,True,26,10,113,5,True,True,False,True,1,19,0,True,False,True
423,SROIE,train,36,36,True,True,True,True,31,10,105,5,True,True,False,True,2,10,1,True,True,True
424,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
425,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
426,SROIE,train,69,69,True,True,True,True,16,10,81,5,True,True,False,True,3,14,0,True,False,True
427,SROIE,train,80,80,True,True,True,True,16,10,81,6,True,True,False,True,1,12,0,True,False,True
428,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
429,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
430,SROIE,train,38,38,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
431,SROIE,train,39,39,True,True,True,True,30,11,73,6,True,True,False,True,1,4,0,True,False,True
432,SROIE,train,34,34,True,True,True,True,30,11,73,5,True,True,False,True,3,3,0,True,False,True
433,SROIE,train,63,63,True,True,True,True,21,10,75,5,True,True,False,True,2,25,1,True,False,True
434,SROIE,train,52,52,True,True,True,True,33,8,62,5,True,True,False,True,2,12,0,True,False,True
435,SROIE,train,52,52,True,True,True,True,29,10,64,5,True,True,False,True,1,13,0,True,False,True
436,SROIE,train,44,44,True,True,True,True,30,11,73,6,True,True,False,True,2,5,0,True,False,True
437,SROIE,train,32,32,True,True,True,True,32,10,88,5,True,True,False,True,3,6,0,True,False,True
438,SROIE,train,43,43,True,True,True,True,30,11,73,5,True,True,False,True,1,5,0,True,False,True
439,SROIE,train,43,43,True,True,True,True,30,11,73,6,True,True,False,True,1,5,0,True,False,True
440,SROIE,train,75,75,True,True,True,True,31,8,56,4,True,True,False,True,1,12,0,True,True,True
441,SROIE,train,63,63,True,True,True,True,22,8,96,8,True,True,False,True,2,14,0,True,False,True
442,SROIE,train,37,37,True,True,True,True,22,8,96,7,True,True,False,True,1,4,0,True,False,True
443,SROIE,train,49,49,True,True,True,True,22,8,96,8,True,True,False,True,2,8,0,True,False,True
444,SROIE,train,57,57,True,True,True,True,22,8,96,8,True,True,False,True,1,9,0,True,False,True
445,SROIE,train,57,57,True,True,True,True,22,8,96,8,True,True,False,True,1,9,0,True,False,True
446,SROIE,train,50,50,True,True,True,True,22,8,96,5,True,True,False,True,0,11,0,True,False,True
447,SROIE,train,34,34,True,True,True,True,22,8,96,4,True,True,False,True,2,3,1,True,False,True
448,SROIE,train,36,36,True,True,True,True,22,8,96,5,True,True,False,True,1,3,1,True,False,True
449,SROIE,train,44,44,True,True,True,True,16,10,81,5,True,True,False,True,1,9,0,True,False,True
450,SROIE,train,51,51,True,True,True,True,22,8,96,5,True,True,False,True,0,9,1,True,False,True
451,SROIE,train,44,44,True,True,True,True,22,8,96,4,True,True,False,True,0,6,1,True,False,True
452,SROIE,train,49,49,True,True,True,True,14,11,93,5,True,True,False,True,2,11,0,True,False,True
453,SROIE,train,32,32,True,True,True,True,17,8,64,5,True,True,False,True,2,5,1,True,False,True
454,SROIE,train,46,46,True,True,True,True,33,10,86,5,True,True,False,True,2,10,1,True,False,True
455,SROIE,train,62,62,True,True,True,True,33,10,86,6,True,True,False,True,2,17,1,True,False,True
456,SROIE,train,55,55,True,True,True,True,33,10,86,5,True,True,False,True,2,14,1,True,False,True
457,SROIE,train,49,49,True,True,True,True,22,8,96,5,True,True,False,True,0,8,0,True,False,True
458,SROIE,train,42,42,True,True,True,True,10,10,72,5,True,True,True,True,2,9,0,True,True,True
459,SROIE,train,39,39,True,True,True,True,30,11,73,5,True,True,False,True,1,4,0,True,False,True
460,SROIE,train,66,66,True,True,True,True,34,10,48,4,True,True,False,True,1,19,1,True,True,True
461,SROIE,train,43,43,True,True,True,True,30,11,73,6,True,True,False,True,1,5,0,True,False,True
462,SROIE,train,74,74,True,True,True,True,37,10,96,6,True,True,False,True,1,29,0,True,True,True
463,SROIE,train,61,61,True,True,True,True,25,9,63,5,True,True,False,True,1,16,0,True,False,True
464,SROIE,train,40,40,True,True,True,True,32,10,58,5,True,True,True,True,1,7,0,True,False,True
465,SROIE,train,44,44,True,True,True,True,28,10,51,5,True,True,True,True,1,12,0,True,True,True
466,SROIE,train,47,47,True,True,True,True,32,10,88,5,True,True,False,True,2,10,0,True,False,True
467,SROIE,train,58,58,True,True,True,True,15,10,73,5,True,True,False,True,5,17,0,True,True,True
468,SROIE,train,45,45,True,True,True,True,22,10,76,5,True,True,False,True,2,10,0,True,False,True
469,SROIE,train,47,47,True,True,True,True,21,10,56,5,True,True,False,True,4,10,0,True,True,True
470,SROIE,train,51,51,True,True,True,True,21,10,56,5,True,True,False,True,3,11,0,True,True,True
471,SROIE,train,47,47,True,True,True,True,21,10,56,4,True,True,False,True,4,10,1,True,True,True
472,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
473,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
474,SROIE,train,53,53,True,True,True,True,21,10,56,4,True,True,False,True,0,11,0,True,True,True
475,SROIE,train,52,52,True,True,True,True,21,10,56,5,True,True,False,True,3,11,0,True,True,True
476,SROIE,train,45,45,True,True,True,True,21,10,56,4,True,True,False,True,5,10,0,True,True,True
477,SROIE,train,45,45,True,True,True,True,21,10,56,4,True,True,False,True,5,10,0,True,True,True
478,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
479,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
480,SROIE,train,53,53,True,True,True,True,21,10,56,5,True,True,False,True,4,11,1,True,True,True
481,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
482,SROIE,train,53,53,True,True,True,True,21,10,56,5,True,True,False,True,3,11,0,True,True,True
483,SROIE,train,45,45,True,True,True,True,21,10,56,4,True,True,False,True,5,10,0,True,True,True
484,SROIE,train,52,52,True,True,True,True,21,10,56,4,True,True,False,True,3,11,0,True,True,True
485,SROIE,train,51,51,True,True,True,True,21,10,56,5,True,True,False,True,3,11,0,True,True,True
486,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
487,SROIE,train,52,52,True,True,True,True,21,10,56,5,True,True,False,True,3,11,0,True,True,True
488,SROIE,train,43,43,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
489,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
490,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
491,SROIE,train,65,65,True,True,True,True,21,10,56,5,True,True,False,True,3,13,1,True,True,True
492,SROIE,train,45,45,True,True,True,True,21,10,56,5,True,True,False,True,5,10,0,True,True,True
493,SROIE,train,52,52,True,True,True,True,21,10,56,5,True,True,False,True,3,11,0,True,True,True
494,SROIE,train,47,47,True,True,True,True,21,10,56,5,True,True,False,True,4,10,0,True,True,True
495,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
496,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
497,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
498,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,5,10,0,True,True,True
499,SROIE,train,46,46,True,True,True,True,21,10,56,4,True,True,False,True,4,10,0,True,True,True
500,SROIE,train,52,52,True,True,True,True,21,10,56,4,True,True,False,True,4,11,1,True,True,True
501,SROIE,train,52,52,True,True,True,True,21,10,56,4,True,True,False,True,3,11,0,True,True,True
502,SROIE,train,56,56,True,True,True,True,21,10,56,5,True,True,False,True,3,12,1,True,True,True
503,SROIE,train,50,50,True,True,True,True,21,10,56,4,True,True,False,True,4,11,1,True,True,True
504,SROIE,train,50,50,True,True,True,True,21,10,56,4,True,True,False,True,5,11,1,True,True,True
505,SROIE,train,58,58,True,True,True,True,49,10,80,4,True,True,False,True,4,14,0,True,True,True
506,SROIE,train,57,57,True,True,True,True,49,10,80,5,True,True,False,True,5,14,0,True,True,True
507,SROIE,train,58,58,True,True,True,True,49,10,80,4,True,True,False,True,4,14,0,True,True,True
508,SROIE,train,58,58,True,True,True,True,49,10,80,5,True,True,False,True,5,14,0,True,True,True
509,SROIE,train,58,58,True,True,True,True,49,10,80,5,True,True,False,True,5,14,0,True,True,True
510,SROIE,train,57,57,True,True,True,True,49,10,80,5,True,True,False,True,3,14,0,True,True,True
511,SROIE,train,58,58,True,True,True,True,49,10,80,4,True,True,False,True,3,14,0,True,True,True
512,SROIE,train,57,57,True,True,True,True,49,10,80,5,True,True,False,True,3,14,0,True,True,True
513,SROIE,train,58,58,True,True,True,True,49,10,80,5,True,True,False,True,5,14,0,True,True,True
514,SROIE,train,64,64,True,True,True,True,49,10,80,4,True,True,False,True,2,17,0,True,True,True
515,SROIE,train,58,58,True,True,True,True,49,10,80,5,True,True,False,True,4,14,0,True,True,True
516,SROIE,train,63,63,True,True,True,True,19,10,90,5,True,True,False,True,2,21,0,True,True,True
517,SROIE,train,38,38,True,True,True,True,16,10,98,4,True,True,False,True,5,11,0,True,False,True
518,SROIE,train,56,56,True,True,True,True,18,10,84,8,True,True,True,True,2,2,0,True,True,True
519,SROIE,train,47,47,True,True,True,True,21,10,52,5,True,True,False,True,5,8,0,True,False,True
520,SROIE,train,41,41,True,True,True,True,30,11,73,6,True,True,False,True,1,4,0,True,False,True
521,SROIE,train,75,75,True,True,True,True,28,10,74,7,True,True,False,True,1,11,1,True,True,True
522,SROIE,train,45,45,True,True,True,True,30,11,73,6,True,True,False,True,1,4,0,True,False,True
523,SROIE,train,46,46,True,True,True,True,30,11,73,6,True,True,False,True,1,5,0,True,False,True
524,SROIE,train,75,75,True,True,True,True,28,10,74,7,True,True,False,True,1,11,1,True,True,True
525,SROIE,train,105,105,True,True,True,True,16,10,81,6,True,True,False,True,1,12,1,True,False,True
526,SROIE,train,41,41,True,True,True,True,30,11,73,6,True,True,False,True,1,4,0,True,False,True
527,SROIE,train,40,40,True,True,True,True,30,11,73,6,True,True,False,True,1,4,0,True,False,True
528,SROIE,train,70,70,True,True,True,True,33,8,61,5,True,True,False,True,3,15,0,True,False,True
529,SROIE,train,56,56,True,True,True,True,39,8,68,5,False,True,False,True,4,15,0,True,True,True
530,SROIE,train,79,79,True,True,True,True,22,10,81,5,True,True,False,True,5,26,0,True,True,True
531,SROIE,train,67,67,True,True,True,True,21,10,75,5,True,True,False,True,3,29,1,True,False,True
532,SROIE,train,42,42,True,True,True,True,16,10,59,7,True,True,False,True,4,0,1,True,False,True
533,SROIE,train,61,61,True,True,True,True,16,10,81,5,True,True,False,True,5,12,0,True,False,True
534,SROIE,train,141,141,True,True,True,True,24,10,70,6,True,True,False,True,5,76,1,True,True,True
535,SROIE,train,39,39,True,True,True,True,30,11,74,6,True,True,False,True,1,4,0,True,False,True
536,SROIE,train,39,39,True,True,True,True,30,11,74,6,True,True,False,True,1,4,0,True,False,True
537,SROIE,train,39,39,True,True,True,True,30,11,74,6,True,True,False,True,1,4,0,True,False,True
538,SROIE,train,60,60,True,True,True,True,28,10,74,7,True,True,False,True,1,10,0,True,True,True
539,SROIE,train,34,34,True,True,True,True,32,10,89,5,True,True,False,True,3,6,0,True,False,True
540,SROIE,train,43,43,True,True,True,True,30,11,73,6,True,True,False,True,1,5,0,True,False,True
541,SROIE,train,68,68,True,True,True,True,24,10,65,5,True,True,False,True,7,22,1,True,True,True
542,SROIE,train,65,65,True,True,True,True,35,10,101,5,True,True,False,True,2,14,0,True,True,True
543,SROIE,train,51,51,True,True,True,True,27,8,86,5,True,True,False,True,4,12,0,True,True,True
544,SROIE,train,57,57,True,True,True,True,20,10,83,5,True,True,False,True,2,22,1,True,True,False
545,SROIE,train,55,55,True,True,True,True,18,10,85,4,True,True,False,True,3,16,0,True,True,True
546,SROIE,train,54,54,True,True,True,True,18,10,85,4,True,True,False,True,3,15,0,True,True,True
547,SROIE,train,44,44,True,True,True,True,18,10,85,4,True,True,False,True,3,11,0,True,True,True
548,SROIE,train,49,49,True,True,True,True,18,10,85,5,True,True,False,True,3,13,0,True,True,True
549,SROIE,train,49,49,True,True,True,True,18,10,85,4,True,True,False,True,3,13,0,True,True,True
550,SROIE,train,35,35,True,True,True,True,32,10,88,5,True,True,False,True,2,8,0,True,False,True
551,SROIE,train,43,43,True,True,True,True,18,10,85,4,True,True,False,True,3,11,0,True,True,True
552,SROIE,train,44,44,True,True,True,True,18,10,85,4,True,True,False,True,3,11,0,True,True,True
553,SROIE,train,45,45,True,True,True,True,26,10,68,4,True,True,False,True,4,10,0,True,False,True
554,SROIE,train,35,35,True,True,True,True,22,8,96,4,True,True,False,True,2,4,0,True,False,True
555,SROIE,train,46,46,True,True,True,True,22,8,96,5,True,True,False,True,0,7,0,True,False,True
556,SROIE,train,39,39,True,True,True,True,18,10,85,4,True,True,False,True,5,8,0,True,True,True
557,SROIE,train,43,43,True,True,True,True,18,10,85,4,True,True,False,True,5,9,0,True,True,True
558,SROIE,train,52,52,True,True,True,True,18,10,85,4,True,True,False,True,5,14,0,True,True,True
559,SROIE,train,47,47,True,True,True,True,18,10,85,4,True,True,False,True,5,12,0,True,True,True
560,SROIE,train,47,47,True,True,True,True,18,10,85,4,True,True,False,True,5,12,0,True,True,True
